,INDEX_COLUMN,DESTPORT,PROTOCOL,SERVICE
21847,21847,443,TCP,HTTPS
21848,21848,443,TCP,HTTPS
21849,21849,443,TCP,HTTPS
21850,21850,443,TCP,HTTPS
21851,21851,443,TCP,HTTPS
21852,21852,443,TCP,HTTPS
21853,21853,443,TCP,HTTPS
21854,21854,443,TCP,HTTPS
21855,21855,443,TCP,HTTPS
21856,21856,443,TCP,HTTPS
21857,21857,443,TCP,HTTPS
21858,21858,443,TCP,HTTPS
21859,21859,443,TCP,HTTPS
21860,21860,443,TCP,HTTPS
21861,21861,443,TCP,HTTPS
21862,21862,443,TCP,HTTPS
21863,21863,443,TCP,HTTPS
21864,21864,443,TCP,HTTPS
21865,21865,443,TCP,HTTPS
21866,21866,443,TCP,HTTPS
21867,21867,443,TCP,HTTPS
21868,21868,443,TCP,HTTPS
21869,21869,443,TCP,HTTPS
21870,21870,443,TCP,HTTPS
21871,21871,443,TCP,HTTPS
21872,21872,443,TCP,HTTPS
21873,21873,443,TCP,HTTPS
21874,21874,443,TCP,HTTPS
21875,21875,443,TCP,HTTPS
21876,21876,443,TCP,HTTPS
21877,21877,443,TCP,HTTPS
21878,21878,443,TCP,HTTPS
21879,21879,443,TCP,HTTPS
21880,21880,443,TCP,HTTPS
21881,21881,443,TCP,HTTPS
21882,21882,443,TCP,HTTPS
21883,21883,443,TCP,HTTPS
21884,21884,443,TCP,HTTPS
21885,21885,443,TCP,HTTPS
21886,21886,443,TCP,HTTPS
21887,21887,443,TCP,HTTPS
21888,21888,443,TCP,HTTPS
21889,21889,443,TCP,HTTPS
21890,21890,443,TCP,HTTPS
21891,21891,443,TCP,HTTPS
21892,21892,443,TCP,HTTPS
21893,21893,443,TCP,HTTPS
21894,21894,443,TCP,HTTPS
21895,21895,443,TCP,HTTPS
21896,21896,443,TCP,HTTPS
21897,21897,443,TCP,HTTPS
21898,21898,443,TCP,HTTPS
21899,21899,443,TCP,HTTPS
21900,21900,443,TCP,HTTPS
21901,21901,443,TCP,HTTPS
21902,21902,443,TCP,HTTPS
21903,21903,443,TCP,HTTPS
21904,21904,443,TCP,HTTPS
21905,21905,443,TCP,HTTPS
21906,21906,443,TCP,HTTPS
21907,21907,443,TCP,HTTPS
21908,21908,443,TCP,HTTPS
21909,21909,443,TCP,HTTPS
21910,21910,443,TCP,HTTPS
21911,21911,443,TCP,HTTPS
21912,21912,443,TCP,HTTPS
21913,21913,443,UDP,HTTPS
21914,21914,443,UDP,HTTPS
21915,21915,443,TCP,HTTPS
21916,21916,443,TCP,HTTPS
21917,21917,443,TCP,HTTPS
21918,21918,443,TCP,HTTPS
21919,21919,443,TCP,HTTPS
21920,21920,443,TCP,HTTPS
21921,21921,443,TCP,HTTPS
21922,21922,443,TCP,HTTPS
21923,21923,443,TCP,HTTPS
21924,21924,443,TCP,HTTPS
21925,21925,443,TCP,HTTPS
21926,21926,443,TCP,HTTPS
21927,21927,443,TCP,HTTPS
21928,21928,443,TCP,HTTPS
21929,21929,443,TCP,HTTPS
21930,21930,443,TCP,HTTPS
21931,21931,443,TCP,HTTPS
21932,21932,443,TCP,HTTPS
21933,21933,443,TCP,HTTPS
21934,21934,443,TCP,HTTPS
21935,21935,443,TCP,HTTPS
21936,21936,443,TCP,HTTPS
21937,21937,443,TCP,HTTPS
21938,21938,443,TCP,HTTPS
21939,21939,443,TCP,HTTPS
21940,21940,443,TCP,HTTPS
21941,21941,443,TCP,HTTPS
21942,21942,443,TCP,HTTPS
21943,21943,443,TCP,HTTPS
21944,21944,443,TCP,HTTPS
21945,21945,443,TCP,HTTPS
21946,21946,443,TCP,HTTPS
21947,21947,443,TCP,HTTPS
21948,21948,443,TCP,HTTPS
21949,21949,443,TCP,HTTPS
21950,21950,443,TCP,HTTPS
21951,21951,443,TCP,HTTPS
21952,21952,443,TCP,HTTPS
21953,21953,443,TCP,HTTPS
21954,21954,443,TCP,HTTPS
21955,21955,443,TCP,HTTPS
21956,21956,443,TCP,HTTPS
21957,21957,443,TCP,HTTPS
21958,21958,443,TCP,HTTPS
21959,21959,443,TCP,HTTPS
21960,21960,443,TCP,HTTPS
21961,21961,443,TCP,HTTPS
21962,21962,443,TCP,HTTPS
21963,21963,443,TCP,HTTPS
21964,21964,443,TCP,HTTPS
21965,21965,443,TCP,HTTPS
21966,21966,443,TCP,HTTPS
21967,21967,443,TCP,HTTPS
21968,21968,443,TCP,HTTPS
21969,21969,443,TCP,HTTPS
21970,21970,443,TCP,HTTPS
21971,21971,443,TCP,HTTPS
21972,21972,443,TCP,HTTPS
21973,21973,443,TCP,HTTPS
21974,21974,443,TCP,HTTPS
21975,21975,443,TCP,HTTPS
21976,21976,443,TCP,HTTPS
21977,21977,5222,TCP,XMPP
21978,21978,5222,TCP,XMPP
21979,21979,443,TCP,HTTPS
21980,21980,443,TCP,HTTPS
21981,21981,443,TCP,HTTPS
21982,21982,443,TCP,HTTPS
21983,21983,443,TCP,HTTPS
21984,21984,443,TCP,HTTPS
21985,21985,443,TCP,HTTPS
21986,21986,443,TCP,HTTPS
21987,21987,443,TCP,HTTPS
21988,21988,443,TCP,HTTPS
21989,21989,443,TCP,HTTPS
21990,21990,443,TCP,HTTPS
21991,21991,443,TCP,HTTPS
21992,21992,443,TCP,HTTPS
21993,21993,443,TCP,HTTPS
21994,21994,443,TCP,HTTPS
21995,21995,443,TCP,HTTPS
21996,21996,443,TCP,HTTPS
21997,21997,443,TCP,HTTPS
21998,21998,443,TCP,HTTPS
21999,21999,443,TCP,HTTPS
22000,22000,443,TCP,HTTPS
22001,22001,443,TCP,HTTPS
22002,22002,443,TCP,HTTPS
22003,22003,443,TCP,HTTPS
22004,22004,443,TCP,HTTPS
22005,22005,443,TCP,HTTPS
22006,22006,443,TCP,HTTPS
22007,22007,443,TCP,HTTPS
22008,22008,443,TCP,HTTPS
22009,22009,443,TCP,HTTPS
22010,22010,443,TCP,HTTPS
22011,22011,443,TCP,HTTPS
22012,22012,443,TCP,HTTPS
22013,22013,80,TCP,HTTP
22014,22014,80,TCP,HTTP
22015,22015,443,TCP,HTTPS
22016,22016,443,TCP,HTTPS
22017,22017,443,TCP,HTTPS
22018,22018,443,TCP,HTTPS
22019,22019,443,TCP,HTTPS
22020,22020,443,TCP,HTTPS
22021,22021,443,TCP,HTTPS
22022,22022,443,TCP,HTTPS
22023,22023,443,TCP,HTTPS
22024,22024,443,TCP,HTTPS
22025,22025,443,TCP,HTTPS
22026,22026,443,TCP,HTTPS
22027,22027,443,TCP,HTTPS
22028,22028,443,TCP,HTTPS
22029,22029,443,TCP,HTTPS
22030,22030,443,TCP,HTTPS
22031,22031,443,TCP,HTTPS
22032,22032,443,TCP,HTTPS
22033,22033,443,TCP,HTTPS
22034,22034,443,TCP,HTTPS
22035,22035,443,TCP,HTTPS
22036,22036,443,TCP,HTTPS
22037,22037,443,TCP,HTTPS
22038,22038,443,TCP,HTTPS
22039,22039,443,TCP,HTTPS
22040,22040,443,TCP,HTTPS
22041,22041,443,TCP,HTTPS
22042,22042,443,TCP,HTTPS
22043,22043,443,TCP,HTTPS
22044,22044,443,TCP,HTTPS
22045,22045,443,TCP,HTTPS
22046,22046,443,TCP,HTTPS
22047,22047,443,TCP,HTTPS
22048,22048,443,TCP,HTTPS
22049,22049,443,TCP,HTTPS
22050,22050,443,TCP,HTTPS
22051,22051,443,TCP,HTTPS
22052,22052,443,TCP,HTTPS
22053,22053,443,TCP,HTTPS
22054,22054,443,TCP,HTTPS
22055,22055,443,TCP,HTTPS
22056,22056,443,TCP,HTTPS
22057,22057,443,TCP,HTTPS
22058,22058,443,TCP,HTTPS
22059,22059,443,TCP,HTTPS
22060,22060,443,TCP,HTTPS
22061,22061,443,TCP,HTTPS
22062,22062,443,TCP,HTTPS
22063,22063,443,TCP,HTTPS
22064,22064,443,TCP,HTTPS
22065,22065,443,TCP,HTTPS
22066,22066,443,TCP,HTTPS
22067,22067,443,TCP,HTTPS
22068,22068,443,TCP,HTTPS
22069,22069,443,TCP,HTTPS
22070,22070,443,TCP,HTTPS
22071,22071,443,TCP,HTTPS
22072,22072,443,TCP,HTTPS
22073,22073,443,TCP,HTTPS
22074,22074,443,TCP,HTTPS
22075,22075,443,TCP,HTTPS
22076,22076,443,TCP,HTTPS
22077,22077,443,TCP,HTTPS
22078,22078,443,TCP,HTTPS
22079,22079,443,TCP,HTTPS
22080,22080,443,TCP,HTTPS
22081,22081,443,TCP,HTTPS
22082,22082,443,TCP,HTTPS
22083,22083,443,TCP,HTTPS
22084,22084,443,TCP,HTTPS
22085,22085,443,TCP,HTTPS
22086,22086,443,TCP,HTTPS
22087,22087,443,TCP,HTTPS
22088,22088,443,TCP,HTTPS
22089,22089,443,TCP,HTTPS
22090,22090,443,TCP,HTTPS
22091,22091,443,TCP,HTTPS
22092,22092,443,TCP,HTTPS
22093,22093,443,TCP,HTTPS
22094,22094,443,TCP,HTTPS
22095,22095,443,TCP,HTTPS
22096,22096,443,TCP,HTTPS
22097,22097,443,TCP,HTTPS
22098,22098,443,TCP,HTTPS
22099,22099,443,TCP,HTTPS
22100,22100,443,TCP,HTTPS
22101,22101,443,TCP,HTTPS
22102,22102,443,TCP,HTTPS
22103,22103,443,TCP,HTTPS
22104,22104,443,TCP,HTTPS
22105,22105,443,TCP,HTTPS
22106,22106,443,TCP,HTTPS
22107,22107,443,TCP,HTTPS
22108,22108,443,TCP,HTTPS
22109,22109,443,TCP,HTTPS
22110,22110,443,TCP,HTTPS
22111,22111,443,TCP,HTTPS
22112,22112,443,TCP,HTTPS
22113,22113,443,TCP,HTTPS
22114,22114,443,TCP,HTTPS
22115,22115,443,TCP,HTTPS
22116,22116,443,TCP,HTTPS
22117,22117,443,TCP,HTTPS
22118,22118,80,TCP,HTTP
22119,22119,80,TCP,HTTP
22120,22120,443,TCP,HTTPS
22121,22121,443,TCP,HTTPS
22122,22122,443,TCP,HTTPS
22123,22123,443,TCP,HTTPS
22124,22124,443,TCP,HTTPS
22125,22125,443,TCP,HTTPS
22126,22126,443,TCP,HTTPS
22127,22127,443,TCP,HTTPS
22128,22128,443,TCP,HTTPS
22129,22129,443,TCP,HTTPS
22130,22130,443,TCP,HTTPS
22131,22131,443,TCP,HTTPS
22132,22132,443,TCP,HTTPS
22133,22133,443,TCP,HTTPS
22134,22134,443,TCP,HTTPS
22135,22135,443,TCP,HTTPS
22136,22136,443,TCP,HTTPS
22137,22137,443,TCP,HTTPS
22138,22138,443,TCP,HTTPS
22139,22139,443,TCP,HTTPS
22140,22140,443,TCP,HTTPS
22141,22141,443,TCP,HTTPS
22142,22142,443,TCP,HTTPS
22143,22143,443,TCP,HTTPS
22144,22144,443,TCP,HTTPS
22145,22145,443,TCP,HTTPS
22146,22146,443,TCP,HTTPS
22147,22147,443,TCP,HTTPS
22148,22148,443,TCP,HTTPS
22149,22149,443,TCP,HTTPS
22150,22150,443,TCP,HTTPS
22151,22151,443,TCP,HTTPS
22152,22152,443,UDP,HTTPS
22153,22153,443,UDP,HTTPS
22154,22154,443,TCP,HTTPS
22155,22155,443,TCP,HTTPS
22156,22156,443,TCP,HTTPS
22157,22157,443,TCP,HTTPS
22158,22158,443,TCP,HTTPS
22159,22159,443,TCP,HTTPS
22160,22160,443,TCP,HTTPS
22161,22161,443,TCP,HTTPS
22162,22162,443,TCP,HTTPS
22163,22163,443,TCP,HTTPS
22164,22164,443,TCP,HTTPS
22165,22165,443,TCP,HTTPS
22166,22166,443,TCP,HTTPS
22167,22167,443,TCP,HTTPS
22168,22168,443,TCP,HTTPS
22169,22169,443,TCP,HTTPS
22170,22170,443,TCP,HTTPS
22171,22171,443,TCP,HTTPS
22172,22172,443,TCP,HTTPS
22173,22173,443,TCP,HTTPS
22174,22174,443,TCP,HTTPS
22175,22175,443,TCP,HTTPS
22176,22176,443,TCP,HTTPS
22177,22177,443,TCP,HTTPS
22178,22178,443,TCP,HTTPS
22179,22179,443,TCP,HTTPS
22180,22180,443,TCP,HTTPS
22181,22181,443,TCP,HTTPS
22182,22182,443,TCP,HTTPS
22183,22183,443,TCP,HTTPS
22184,22184,443,TCP,HTTPS
22185,22185,443,TCP,HTTPS
22186,22186,443,TCP,HTTPS
22187,22187,443,TCP,HTTPS
22188,22188,443,TCP,HTTPS
22189,22189,443,TCP,HTTPS
22190,22190,443,TCP,HTTPS
22191,22191,443,TCP,HTTPS
22192,22192,443,TCP,HTTPS
22193,22193,443,TCP,HTTPS
22194,22194,443,TCP,HTTPS
22195,22195,443,TCP,HTTPS
22196,22196,443,TCP,HTTPS
22197,22197,443,TCP,HTTPS
22198,22198,443,TCP,HTTPS
22199,22199,443,TCP,HTTPS
22200,22200,53,TCP,DNS
22201,22201,53,TCP,DNS
22202,22202,443,TCP,HTTPS
22203,22203,443,TCP,HTTPS
22204,22204,443,TCP,HTTPS
22205,22205,443,TCP,HTTPS
22206,22206,443,TCP,HTTPS
22207,22207,443,TCP,HTTPS
22208,22208,443,TCP,HTTPS
22209,22209,443,TCP,HTTPS
22210,22210,443,TCP,HTTPS
22211,22211,443,TCP,HTTPS
22212,22212,443,TCP,HTTPS
22213,22213,443,TCP,HTTPS
22214,22214,443,TCP,HTTPS
22215,22215,443,TCP,HTTPS
22216,22216,443,TCP,HTTPS
22217,22217,443,TCP,HTTPS
22218,22218,443,TCP,HTTPS
22219,22219,443,TCP,HTTPS
22220,22220,443,TCP,HTTPS
22221,22221,443,TCP,HTTPS
22222,22222,443,TCP,HTTPS
22223,22223,443,TCP,HTTPS
22224,22224,443,TCP,HTTPS
22225,22225,443,TCP,HTTPS
22226,22226,443,TCP,HTTPS
22227,22227,443,TCP,HTTPS
22228,22228,443,TCP,HTTPS
22229,22229,443,TCP,HTTPS
22230,22230,443,TCP,HTTPS
22231,22231,443,TCP,HTTPS
22232,22232,443,TCP,HTTPS
22233,22233,443,TCP,HTTPS
22234,22234,443,TCP,HTTPS
22235,22235,443,TCP,HTTPS
22236,22236,443,TCP,HTTPS
22237,22237,443,TCP,HTTPS
22238,22238,443,TCP,HTTPS
22239,22239,443,TCP,HTTPS
22240,22240,443,TCP,HTTPS
22241,22241,443,TCP,HTTPS
22242,22242,443,UDP,HTTPS
22243,22243,443,UDP,HTTPS
22244,22244,443,TCP,HTTPS
22245,22245,443,TCP,HTTPS
22246,22246,443,TCP,HTTPS
22247,22247,443,TCP,HTTPS
22248,22248,443,TCP,HTTPS
22249,22249,443,TCP,HTTPS
22250,22250,443,TCP,HTTPS
22251,22251,443,TCP,HTTPS
22252,22252,443,TCP,HTTPS
22253,22253,443,TCP,HTTPS
22254,22254,443,TCP,HTTPS
22255,22255,80,TCP,HTTP
22256,22256,443,TCP,HTTPS
22257,22257,80,TCP,HTTP
22258,22258,443,TCP,HTTPS
22259,22259,443,TCP,HTTPS
22260,22260,443,TCP,HTTPS
22261,22261,443,TCP,HTTPS
22262,22262,443,TCP,HTTPS
22263,22263,443,TCP,HTTPS
22264,22264,443,TCP,HTTPS
22265,22265,443,TCP,HTTPS
22266,22266,443,TCP,HTTPS
22267,22267,443,TCP,HTTPS
22268,22268,10051,TCP,ZABBIX
22269,22269,10051,TCP,ZABBIX
22270,22270,443,TCP,HTTPS
22271,22271,443,TCP,HTTPS
22272,22272,443,UDP,HTTPS
22273,22273,443,UDP,HTTPS
22274,22274,443,TCP,HTTPS
22275,22275,443,TCP,HTTPS
22276,22276,443,TCP,HTTPS
22277,22277,443,TCP,HTTPS
22278,22278,10051,TCP,ZABBIX
22279,22279,10051,TCP,ZABBIX
22280,22280,443,TCP,HTTPS
22281,22281,443,TCP,HTTPS
22282,22282,443,TCP,HTTPS
22283,22283,443,TCP,HTTPS
22284,22284,443,TCP,HTTPS
22285,22285,443,TCP,HTTPS
22286,22286,443,TCP,HTTPS
22287,22287,443,TCP,HTTPS
22288,22288,443,TCP,HTTPS
22289,22289,443,TCP,HTTPS
22290,22290,443,TCP,HTTPS
22291,22291,443,TCP,HTTPS
22292,22292,443,TCP,HTTPS
22293,22293,443,TCP,HTTPS
22294,22294,443,TCP,HTTPS
22295,22295,443,TCP,HTTPS
22296,22296,443,TCP,HTTPS
22297,22297,443,TCP,HTTPS
22298,22298,443,TCP,HTTPS
22299,22299,443,TCP,HTTPS
22300,22300,80,TCP,HTTP
22301,22301,80,TCP,HTTP
22302,22302,443,TCP,HTTPS
22303,22303,443,TCP,HTTPS
22304,22304,443,TCP,HTTPS
22305,22305,443,TCP,HTTPS
22306,22306,443,TCP,HTTPS
22307,22307,443,TCP,HTTPS
22308,22308,443,TCP,HTTPS
22309,22309,443,TCP,HTTPS
22310,22310,443,TCP,HTTPS
22311,22311,443,TCP,HTTPS
22312,22312,443,UDP,HTTPS
22313,22313,443,UDP,HTTPS
22314,22314,443,TCP,HTTPS
22315,22315,443,TCP,HTTPS
22316,22316,443,TCP,HTTPS
22317,22317,443,TCP,HTTPS
22318,22318,443,TCP,HTTPS
22319,22319,443,TCP,HTTPS
22320,22320,443,TCP,HTTPS
22321,22321,443,TCP,HTTPS
22322,22322,443,TCP,HTTPS
22323,22323,443,TCP,HTTPS
22324,22324,443,TCP,HTTPS
22325,22325,443,TCP,HTTPS
22326,22326,443,TCP,HTTPS
22327,22327,443,TCP,HTTPS
22328,22328,443,TCP,HTTPS
22329,22329,443,TCP,HTTPS
22330,22330,443,TCP,HTTPS
22331,22331,443,TCP,HTTPS
22332,22332,443,TCP,HTTPS
22333,22333,443,TCP,HTTPS
22334,22334,443,TCP,HTTPS
22335,22335,443,TCP,HTTPS
22336,22336,443,TCP,HTTPS
22337,22337,443,TCP,HTTPS
22338,22338,443,TCP,HTTPS
22339,22339,443,TCP,HTTPS
22340,22340,443,TCP,HTTPS
22341,22341,443,TCP,HTTPS
22342,22342,443,TCP,HTTPS
22343,22343,443,TCP,HTTPS
22344,22344,443,TCP,HTTPS
22345,22345,443,TCP,HTTPS
22346,22346,443,TCP,HTTPS
22347,22347,443,TCP,HTTPS
22348,22348,443,TCP,HTTPS
22349,22349,443,TCP,HTTPS
22350,22350,443,TCP,HTTPS
22351,22351,443,TCP,HTTPS
22352,22352,443,TCP,HTTPS
22353,22353,443,TCP,HTTPS
22354,22354,443,TCP,HTTPS
22355,22355,443,TCP,HTTPS
22356,22356,443,TCP,HTTPS
22357,22357,443,TCP,HTTPS
22358,22358,443,TCP,HTTPS
22359,22359,443,TCP,HTTPS
22360,22360,443,TCP,HTTPS
22361,22361,443,TCP,HTTPS
22362,22362,443,TCP,HTTPS
22363,22363,443,TCP,HTTPS
22364,22364,443,TCP,HTTPS
22365,22365,443,TCP,HTTPS
22366,22366,443,TCP,HTTPS
22367,22367,443,TCP,HTTPS
22368,22368,443,UDP,HTTPS
22369,22369,443,UDP,HTTPS
22370,22370,443,TCP,HTTPS
22371,22371,443,TCP,HTTPS
22372,22372,443,TCP,HTTPS
22373,22373,443,TCP,HTTPS
22374,22374,443,TCP,HTTPS
22375,22375,443,TCP,HTTPS
22376,22376,443,UDP,HTTPS
22377,22377,443,UDP,HTTPS
22378,22378,443,TCP,HTTPS
22379,22379,443,TCP,HTTPS
22380,22380,443,TCP,HTTPS
22381,22381,443,TCP,HTTPS
22382,22382,443,TCP,HTTPS
22383,22383,443,TCP,HTTPS
22384,22384,443,TCP,HTTPS
22385,22385,443,TCP,HTTPS
22386,22386,443,TCP,HTTPS
22387,22387,443,TCP,HTTPS
22388,22388,443,TCP,HTTPS
22389,22389,443,TCP,HTTPS
22390,22390,443,TCP,HTTPS
22391,22391,443,TCP,HTTPS
22392,22392,443,TCP,HTTPS
22393,22393,443,TCP,HTTPS
22394,22394,443,TCP,HTTPS
22395,22395,443,TCP,HTTPS
22396,22396,443,TCP,HTTPS
22397,22397,443,TCP,HTTPS
22398,22398,443,TCP,HTTPS
22399,22399,443,TCP,HTTPS
22400,22400,443,TCP,HTTPS
22401,22401,443,TCP,HTTPS
22402,22402,443,TCP,HTTPS
22403,22403,443,TCP,HTTPS
22404,22404,443,TCP,HTTPS
22405,22405,443,TCP,HTTPS
22406,22406,443,TCP,HTTPS
22407,22407,443,TCP,HTTPS
22408,22408,80,TCP,HTTP
22409,22409,80,TCP,HTTP
22410,22410,443,TCP,HTTPS
22411,22411,443,TCP,HTTPS
22412,22412,443,TCP,HTTPS
22413,22413,443,TCP,HTTPS
22414,22414,443,TCP,HTTPS
22415,22415,443,TCP,HTTPS
22416,22416,443,TCP,HTTPS
22417,22417,443,TCP,HTTPS
22418,22418,443,TCP,HTTPS
22419,22419,443,TCP,HTTPS
22420,22420,443,TCP,HTTPS
22421,22421,443,TCP,HTTPS
22422,22422,80,TCP,HTTP
22423,22423,80,TCP,HTTP
22424,22424,443,TCP,HTTPS
22425,22425,443,TCP,HTTPS
22426,22426,5222,TCP,XMPP
22427,22427,5222,TCP,XMPP
22428,22428,443,TCP,HTTPS
22429,22429,443,TCP,HTTPS
22430,22430,443,TCP,HTTPS
22431,22431,443,TCP,HTTPS
22432,22432,443,TCP,HTTPS
22433,22433,443,TCP,HTTPS
22434,22434,443,TCP,HTTPS
22435,22435,443,TCP,HTTPS
22436,22436,443,TCP,HTTPS
22437,22437,443,TCP,HTTPS
22438,22438,443,TCP,HTTPS
22439,22439,443,TCP,HTTPS
22440,22440,443,TCP,HTTPS
22441,22441,443,TCP,HTTPS
22442,22442,443,TCP,HTTPS
22443,22443,443,TCP,HTTPS
22444,22444,443,TCP,HTTPS
22445,22445,443,TCP,HTTPS
22446,22446,443,TCP,HTTPS
22447,22447,443,TCP,HTTPS
22448,22448,443,TCP,HTTPS
22449,22449,443,TCP,HTTPS
22450,22450,443,TCP,HTTPS
22451,22451,443,TCP,HTTPS
22452,22452,443,TCP,HTTPS
22453,22453,443,TCP,HTTPS
22454,22454,443,TCP,HTTPS
22455,22455,443,TCP,HTTPS
22456,22456,443,TCP,HTTPS
22457,22457,443,TCP,HTTPS
22458,22458,443,TCP,HTTPS
22459,22459,443,TCP,HTTPS
22460,22460,8080,TCP,HTTP
22461,22461,8080,TCP,HTTP
22462,22462,443,TCP,HTTPS
22463,22463,443,TCP,HTTPS
22464,22464,443,TCP,HTTPS
22465,22465,443,TCP,HTTPS
22466,22466,443,TCP,HTTPS
22467,22467,443,TCP,HTTPS
22468,22468,443,TCP,HTTPS
22469,22469,443,TCP,HTTPS
22470,22470,443,TCP,HTTPS
22471,22471,443,TCP,HTTPS
22472,22472,22,TCP,SSH
22473,22473,22,TCP,SSH
22474,22474,443,TCP,HTTPS
22475,22475,443,TCP,HTTPS
22476,22476,443,TCP,HTTPS
22477,22477,443,TCP,HTTPS
22478,22478,80,TCP,HTTP
22479,22479,80,TCP,HTTP
22480,22480,443,TCP,HTTPS
22481,22481,443,TCP,HTTPS
22482,22482,443,TCP,HTTPS
22483,22483,443,TCP,HTTPS
22484,22484,443,TCP,HTTPS
22485,22485,443,TCP,HTTPS
22486,22486,443,TCP,HTTPS
22487,22487,443,TCP,HTTPS
22488,22488,443,TCP,HTTPS
22489,22489,443,TCP,HTTPS
22490,22490,443,TCP,HTTPS
22491,22491,443,TCP,HTTPS
22492,22492,443,TCP,HTTPS
22493,22493,443,TCP,HTTPS
22494,22494,443,TCP,HTTPS
22495,22495,443,TCP,HTTPS
22496,22496,443,TCP,HTTPS
22497,22497,443,TCP,HTTPS
22498,22498,443,TCP,HTTPS
22499,22499,443,TCP,HTTPS
22500,22500,443,TCP,HTTPS
22501,22501,443,TCP,HTTPS
22502,22502,443,TCP,HTTPS
22503,22503,443,TCP,HTTPS
22504,22504,443,TCP,HTTPS
22505,22505,443,TCP,HTTPS
22506,22506,443,TCP,HTTPS
22507,22507,443,TCP,HTTPS
22508,22508,443,TCP,HTTPS
22509,22509,443,TCP,HTTPS
22510,22510,443,TCP,HTTPS
22511,22511,443,TCP,HTTPS
22512,22512,10051,TCP,ZABBIX
22513,22513,10051,TCP,ZABBIX
22514,22514,443,TCP,HTTPS
22515,22515,443,TCP,HTTPS
22516,22516,443,TCP,HTTPS
22517,22517,443,TCP,HTTPS
22518,22518,80,TCP,HTTP
22519,22519,80,TCP,HTTP
22520,22520,443,TCP,HTTPS
22521,22521,443,TCP,HTTPS
22522,22522,443,TCP,HTTPS
22523,22523,443,TCP,HTTPS
22524,22524,443,TCP,HTTPS
22525,22525,443,TCP,HTTPS
22526,22526,443,TCP,HTTPS
22527,22527,443,TCP,HTTPS
22528,22528,443,TCP,HTTPS
22529,22529,443,TCP,HTTPS
22530,22530,443,UDP,HTTPS
22531,22531,443,UDP,HTTPS
22532,22532,443,TCP,HTTPS
22533,22533,443,TCP,HTTPS
22534,22534,443,TCP,HTTPS
22535,22535,443,TCP,HTTPS
22536,22536,443,TCP,HTTPS
22537,22537,443,TCP,HTTPS
22538,22538,443,TCP,HTTPS
22539,22539,443,TCP,HTTPS
22540,22540,443,TCP,HTTPS
22541,22541,443,TCP,HTTPS
22542,22542,443,TCP,HTTPS
22543,22543,443,TCP,HTTPS
22544,22544,443,TCP,HTTPS
22545,22545,443,TCP,HTTPS
22546,22546,443,TCP,HTTPS
22547,22547,443,TCP,HTTPS
22548,22548,443,TCP,HTTPS
22549,22549,443,TCP,HTTPS
22550,22550,443,TCP,HTTPS
22551,22551,443,TCP,HTTPS
22552,22552,443,TCP,HTTPS
22553,22553,443,TCP,HTTPS
22554,22554,443,TCP,HTTPS
22555,22555,443,TCP,HTTPS
22556,22556,443,TCP,HTTPS
22557,22557,443,TCP,HTTPS
22558,22558,443,TCP,HTTPS
22559,22559,443,TCP,HTTPS
22560,22560,443,TCP,HTTPS
22561,22561,443,TCP,HTTPS
22562,22562,443,UDP,HTTPS
22563,22563,443,UDP,HTTPS
22564,22564,10051,TCP,ZABBIX
22565,22565,10051,TCP,ZABBIX
22566,22566,443,TCP,HTTPS
22567,22567,443,TCP,HTTPS
22568,22568,443,TCP,HTTPS
22569,22569,443,TCP,HTTPS
22570,22570,443,TCP,HTTPS
22571,22571,443,TCP,HTTPS
22572,22572,443,TCP,HTTPS
22573,22573,443,TCP,HTTPS
22574,22574,443,TCP,HTTPS
22575,22575,443,TCP,HTTPS
22576,22576,443,TCP,HTTPS
22577,22577,443,TCP,HTTPS
22578,22578,443,TCP,HTTPS
22579,22579,443,TCP,HTTPS
22580,22580,443,TCP,HTTPS
22581,22581,443,TCP,HTTPS
22582,22582,443,TCP,HTTPS
22583,22583,443,TCP,HTTPS
22584,22584,443,TCP,HTTPS
22585,22585,443,TCP,HTTPS
22586,22586,80,TCP,HTTP
22587,22587,80,TCP,HTTP
22588,22588,80,TCP,HTTP
22589,22589,80,TCP,HTTP
22590,22590,443,TCP,HTTPS
22591,22591,443,TCP,HTTPS
22592,22592,80,TCP,HTTP
22593,22593,80,TCP,HTTP
22594,22594,443,TCP,HTTPS
22595,22595,443,TCP,HTTPS
22596,22596,443,TCP,HTTPS
22597,22597,443,TCP,HTTPS
22598,22598,80,TCP,HTTP
22599,22599,80,TCP,HTTP
22600,22600,443,UDP,HTTPS
22601,22601,443,UDP,HTTPS
22602,22602,443,TCP,HTTPS
22603,22603,443,TCP,HTTPS
22604,22604,80,TCP,HTTP
22605,22605,80,TCP,HTTP
22606,22606,80,TCP,HTTP
22607,22607,80,TCP,HTTP
22608,22608,443,TCP,HTTPS
22609,22609,443,TCP,HTTPS
22610,22610,443,TCP,HTTPS
22611,22611,443,TCP,HTTPS
22612,22612,443,TCP,HTTPS
22613,22613,443,TCP,HTTPS
22614,22614,10051,TCP,ZABBIX
22615,22615,10051,TCP,ZABBIX
22616,22616,443,TCP,HTTPS
22617,22617,443,TCP,HTTPS
22618,22618,443,TCP,HTTPS
22619,22619,443,TCP,HTTPS
22620,22620,443,TCP,HTTPS
22621,22621,443,TCP,HTTPS
22622,22622,80,TCP,HTTP
